name,price,volume24h,volume7d,volume30d,lastUpdated,marketCapByTotalSupply
MetaDoge,0.001296435,1694.165431,12755.72261,50909.04249,2023-04-26T16:28:00.000Z,1296434.507
AndaGold,0.000113628,1693.698208,11608.16125,45806.36496,2023-04-26T16:28:00.000Z,113627.9873
Doren,0.08600832,1690.775559,12540.56821,54493.17549,2023-04-26T16:28:00.000Z,0
MAD Bucks,0.035817709,1689.003768,10867.88491,52809.50274,2023-04-26T16:28:00.000Z,232815.1115
MetaThings,5.70E-05,1687.440812,10564.94029,50099.63427,2023-04-26T16:28:00.000Z,57005.51443
AntNetworX,0.002913028,1672.635425,12005.8041,51717.82419,2023-04-26T16:28:00.000Z,313627.5539
META ARENA,0.02226171,1657.892871,10946.76997,52567.36089,2023-04-26T16:28:00.000Z,0
GXChain,0.318850235,1656.067908,12582.12824,50618.80971,2023-04-26T16:28:00.000Z,31885023.52
OSK,0.831856119,1655.776301,11141.25157,48130.50644,2023-04-26T16:28:00.000Z,0
Bantu,0.001202111,1644.910795,10433.36666,45771.25596,2023-04-26T16:28:00.000Z,0
American Shiba,1.01E-11,1635.847437,11014.94859,44648.78585,2023-04-26T16:28:00.000Z,579189.5534
Guarded Ether,1846.553409,1632.521575,12265.42739,52798.53514,2023-04-26T16:28:00.000Z,8062274.939
Shorter Finance,0.092627064,1632.252322,11944.34308,52660.60243,2023-04-26T16:28:00.000Z,0
Balıkesirspor Token,0.182240264,1630.956376,11339.81325,48589.31762,2023-04-26T16:28:00.000Z,109012.299
Algomint,1927.643242,1625.330333,11790.92462,44266.91372,2023-04-26T16:28:00.000Z,2.89146E+11
FTX Users' Debt,8.10573596,1621.117354,12327.74403,53367.38761,2023-04-26T16:28:00.000Z,0
Vagabond,0.006695481,1621.095911,11811.24956,45215.13726,2023-04-26T16:28:00.000Z,669548.0534
NewB.Farm,3.319433327,1619.839028,12429.40419,46397.14342,2023-04-26T16:28:00.000Z,0
LUXWORLD,0.004365422,1615.639505,11923.95297,50794.20744,2023-04-26T16:28:00.000Z,8730844.578
Boji V2,6.57E-07,1613.002089,11625.16054,52264.40939,2023-04-26T16:28:00.000Z,459779.0034
Metamorphosis AI,2.29E-13,1602.819732,10488.83168,52709.55631,2023-04-26T16:28:00.000Z,48100.75792
Decentralized Pictures,0.101916859,1597.945155,11667.53263,45137.36476,2023-04-26T16:28:00.000Z,13375697.49
Solimax,0.000278726,1594.249996,11298.65739,43701.53739,2023-04-26T16:28:00.000Z,278726.3244
Hungarian Vizsla Inu,5.10E-14,1582.818056,10356.65244,48032.34331,2023-04-26T16:28:00.000Z,0
Cinnamoon,1.53E-05,1566.18817,10256.77292,47121.44942,2023-04-26T16:28:00.000Z,152858.0899
GEODNET,0.020918586,1558.176705,11924.38008,43481.25037,2023-04-26T16:28:00.000Z,20918586.39
Shinjiru Inu V2,1.11E-10,1554.310053,11516.20447,46536.62246,2023-04-26T16:28:00.000Z,0
Asian Fintech,0.000899087,1550.748621,11249.2287,46567.73098,2023-04-26T16:28:00.000Z,449543.4866
The BET,0.00940903,1550.719438,11648.28163,46132.17424,2023-04-26T16:28:00.000Z,94090.29924
ImmortalDAO Finance,0.48412381,1549.902194,10410.48544,46367.07915,2023-04-26T16:28:00.000Z,6439.330792
Hxro,0.136547231,1546.610472,11329.30776,46531.36553,2023-04-26T16:28:00.000Z,136547231.1
sKLAY,0.255437552,1543.406709,10353.27437,48692.3525,2023-04-26T16:28:00.000Z,0
Meblox Protocol,0.002229767,1526.121038,10204.76705,47383.32562,2023-04-26T16:28:00.000Z,120407.4069
FibSWAP DEx,0.014988419,1524.924884,11488.69114,44336.20044,2023-04-26T16:28:00.000Z,1348957.669
Bonfire,6.39E-09,1515.740683,9641.821357,47056.4255,2023-04-26T16:28:00.000Z,3991723.173
Aidi Finance (new),0.001305986,1512.824231,11632.55572,46809.28348,2023-04-26T16:28:00.000Z,1305985.671
Saudi Shiba Inu,4.83E-10,1508.324598,11139.65408,43794.21341,2023-04-26T16:28:00.000Z,483238.8528
Shiny Ore,1.74E-05,1507.287154,9549.6667,49103.31801,2023-04-26T16:28:00.000Z,3483.276482
Restore Truth Token,4.79E-05,1501.57756,11126.82327,45040.24706,2023-04-26T16:28:00.000Z,400682.7103
WE2NET,0.171254498,1500.848499,10744.83805,48218.42829,2023-04-26T16:28:00.000Z,0
Wettok Market,0.043012641,1497.896338,9802.222783,47630.68752,2023-04-26T16:28:00.000Z,129037924
Golden Inu,4.65E-12,1497.336464,9899.180865,40918.26983,2023-04-26T16:28:00.000Z,464847.5269
Hachiko Inu,7.04E-09,1496.707144,10535.78826,45445.02002,2023-04-26T16:28:00.000Z,0
Crypto Ai,5.39E-09,1489.883443,10972.44478,45653.45522,2023-04-26T16:28:00.000Z,539294.0682
ShibaPoconk,2.73E-10,1489.125523,11013.17023,41208.49008,2023-04-26T16:28:00.000Z,268267.9121
MsgSender,0.070424046,1488.602286,10016.35822,40229.47137,2023-04-26T16:28:00.000Z,774664.5048
Givewell Inu,6.20E-05,1486.328517,11059.02571,40382.0879,2023-04-26T16:28:00.000Z,248105.413
Maximus BASE,0.06025576,1478.198997,10252.66045,41839.12438,2023-04-26T16:28:00.000Z,6027570.508
CATO,0.000541219,1477.864232,10072.49391,40413.39434,2023-04-26T16:28:00.000Z,162365.7991
INFAM,0.125420553,1476.61168,10620.06139,44592.31648,2023-04-26T16:28:00.000Z,1254205.534
WHACKD,0.001843855,1473.791401,9646.173197,47227.16271,2023-04-26T16:28:00.000Z,1204477.589
Fountain Protocol,0.000865647,1471.974754,10751.49912,40958.07096,2023-04-26T16:28:00.000Z,8656467.568
HOKK Finance,0.000481073,1470.725284,11054.02107,41289.877,2023-04-26T16:28:00.000Z,0
PayBolt,0.000516556,1468.84277,10812.99285,47311.00744,2023-04-26T16:28:00.000Z,5165561.616
Natural Farm Union Protocol,0.001597943,1463.251773,10032.38491,41220.73159,2023-04-26T16:28:00.000Z,0
MetaWars,0.001019973,1456.602605,9895.066209,40695.39289,2023-04-26T16:28:00.000Z,1529958.916
Stabledoc,0.004462646,1451.677969,10950.47659,40262.62393,2023-04-26T16:28:00.000Z,446264.5759
Arro Social,0.000290028,1450.174838,9345.040678,41653.23131,2023-04-26T16:28:00.000Z,0
Vetter Skylabs,0.000176365,1444.508299,11035.9168,46081.62961,2023-04-26T16:28:00.000Z,4409122.677
HollaEx Token,0.202321972,1441.747146,10836.19667,46297.44502,2023-04-26T16:28:00.000Z,40464394.32
Omni Real Estate Token,8.49E-08,1434.809743,10596.18002,42987.62461,2023-04-26T16:28:00.000Z,3.564320943
DODbase,0.000568797,1427.16271,9093.160143,44779.0976,2023-04-26T16:28:00.000Z,1137594.668
Nole Inu,1.31E-13,1425.894627,9343.523098,43441.35571,2023-04-26T16:28:00.000Z,55137.39038
Aerovek Aviation,0.008545745,1424.264773,9745.877444,38609.79301,2023-04-26T16:28:00.000Z,854574.5417
Okage Inu,3.20E-07,1419.35755,10220.45336,45095.75146,2023-04-26T16:28:00.000Z,320284.1131
DoragonLand,0.000278026,1413.94651,9829.906004,43523.38016,2023-04-26T16:28:00.000Z,278026.1115
KRED,3.62E-06,1410.415524,9003.893119,43295.40684,2023-04-26T16:28:00.000Z,36176.93259
Okaleido,0.010701035,1410.314365,9980.157732,38430.64906,2023-04-26T16:28:00.000Z,535051.7582
Nekocoin,1.12E-10,1408.705678,10832.48437,43862.61503,2023-04-26T16:28:00.000Z,76547.78866
Stader sFTMX,0.463963095,1407.311826,10184.1226,39874.07774,2023-04-26T16:28:00.000Z,8206974.953
Urfaspor Token,0.212613641,1402.646043,9594.922336,45101.79458,2023-04-26T16:28:00.000Z,127494.408
POLYX,0.000159841,1402.111012,9226.673196,42812.6272,2023-04-26T16:28:00.000Z,0
BeFaster Holder Token,0.009130947,1402.082482,9277.467764,44305.31789,2023-04-26T16:28:00.000Z,0
Hummingbird Egg,0.001865341,1401.632266,9085.272541,38274.38912,2023-04-26T16:28:00.000Z,103750.2787
Metaverse Miner,0.012999257,1392.059051,9618.85391,43298.70996,2023-04-26T16:28:00.000Z,0
Dachshund,0.000269011,1387.322178,9625.859385,39762.76556,2023-04-26T16:28:00.000Z,26901.13846
Husky Avax,4.56E-09,1387.016282,8982.324932,41709.30487,2023-04-26T16:28:00.000Z,455577.6876
ArbiTen,51.74540004,1386.815334,9556.544835,45326.44673,2023-04-26T16:28:00.000Z,74513.37606
Zinari,2.30E-05,1379.112687,8698.523959,41066.56693,2023-04-26T16:28:00.000Z,0
Compendium,0.009668474,1373.116975,8378.903741,39611.19096,2023-04-26T16:28:00.000Z,4834237.007
Metoshi,3.84E-05,1370.796321,9561.899741,41420.129,2023-04-26T16:28:00.000Z,43592.80462
LUCKY CATS,0.000571567,1369.137465,10005.40503,39585.21019,2023-04-26T16:28:00.000Z,57156.71531
BitCanna,0.014810456,1364.642139,9925.624345,42918.77207,2023-04-26T16:28:00.000Z,5810182.413
SquadFund,0.000116747,1364.556186,9731.505271,39961.51478,2023-04-26T16:28:00.000Z,0
CARD.STARTER,0.160453524,1360.887609,9945.737886,42166.47548,2023-04-26T16:28:00.000Z,0
LordToken,0.005844101,1360.173621,8942.756689,36795.83388,2023-04-26T16:28:00.000Z,11688202.22
Arable Protocol,0.001151338,1359.112302,8868.237194,44276.70938,2023-04-26T16:28:00.000Z,115133.8069
DONASWAP,2.84E-12,1357.394801,10266.4426,39881.36652,2023-04-26T16:28:00.000Z,156408.8166
TRONPAD,0.003152319,1344.210082,10261.50437,39114.91564,2023-04-26T16:28:00.000Z,565841.2826
Bonded Cronos,0.078670402,1342.941081,8879.810579,39808.21027,2023-04-26T16:28:00.000Z,0
Aves,0.023002435,1337.305186,8722.493223,42574.08877,2023-04-26T16:28:00.000Z,105773.9837
Eifi FInance,0.004033816,1337.211735,8519.816686,42731.17552,2023-04-26T16:28:00.000Z,0
Glide Finance,0.015692084,1335.150484,9356.340669,42231.07272,2023-04-26T16:28:00.000Z,0
Zeus Finance,0.016218904,1328.424029,9272.45278,41802.76438,2023-04-26T16:28:00.000Z,32437.80793
Moox,3.51E-05,1326.321504,10001.87479,41234.11096,2023-04-26T16:28:00.000Z,4.808226109
KyotoSwap,1.88210801,1325.935975,9711.042304,41928.31873,2023-04-26T16:28:00.000Z,0
Moby Dick V2,0.003055914,1320.338762,8992.02573,43466.5683,2023-04-26T16:28:00.000Z,3055914.307
Argo Finance,0.0025568,1316.17579,8462.502897,39567.20797,2023-04-26T16:28:00.000Z,0
WorldCoin,0.028202728,1311.549815,9492.356716,41248.10701,2023-04-26T16:28:00.000Z,7473722.97
Protocol Zero,3.42E-06,1303.903885,9935.912773,41959.98725,2023-04-26T16:28:00.000Z,342176.7798
WingSwap,0.000257711,1297.817404,8989.900913,38814.16514,2023-04-26T16:28:00.000Z,86333.32753
SmarterCoin (SMRTr),7.66E-08,1296.50237,8274.161849,39031.84073,2023-04-26T16:28:00.000Z,237.325289
CouponBay,0.000114509,1290.765161,7259.360504,40573.73202,2023-04-26T16:28:00.000Z,114508.7949
METALANDZ,1.40E-08,1286.57744,9377.005332,34941.90965,2023-04-26T16:28:00.000Z,14019.97615
Timeseries AI,0.00013911,1282.525992,8874.244994,35424.8733,2023-04-26T16:28:00.000Z,139109.6878
Cybertronchain,0.020002935,1275.728089,9627.906947,35938.29483,2023-04-26T16:28:00.000Z,2000293.498
Meme Network,9.76E-06,1274.155875,8535.070815,41518.37402,2023-04-26T16:28:00.000Z,79324.44688
IZE,0.005736555,1273.847897,8747.925681,41730.20081,2023-04-26T16:28:00.000Z,57365549.25
CoinSale Token,2.87E-05,1273.70552,8986.470665,36672.56374,2023-04-26T16:28:00.000Z,14363.71573
Clear Water,0.00013971,1269.911752,9101.34272,39314.2844,2023-04-26T16:28:00.000Z,698548.5099
Electric Cash,2.760267014,1268.987214,8988.713322,38853.28858,2023-04-26T16:28:00.000Z,11413083.04
Hatayspor Token,0.163707356,1268.086021,9575.2454,35497.5807,2023-04-26T16:28:00.000Z,98159.91285
Matic Launchpad,7.72E-05,1267.077094,8459.37489,34369.77737,2023-04-26T16:28:00.000Z,385884.0632
PIP,0.012511944,1265.569421,8548.21193,37618.6124,2023-04-26T16:28:00.000Z,41706480.87
AstridDAO Token,0.002680259,1261.842371,8658.360948,35955.19781,2023-04-26T16:28:00.000Z,2680259.275
Alpha Intelligence,0.000853563,1256.573035,8665.857116,34263.04632,2023-04-26T16:28:00.000Z,213390.657
Peach Inu,1.38E-11,1254.033373,8850.78288,36891.54806,2023-04-26T16:28:00.000Z,69058.336
IOEX,0.005415524,1248.731341,7934.893959,35475.70191,2023-04-26T16:28:00.000Z,1083104.774
Wrapped Accumulate,0.038334181,1247.267283,8021.05283,38573.24488,2023-04-26T16:28:00.000Z,8119243.371
SAFETREES,1.07E-08,1241.815166,8650.934954,38448.81203,2023-04-26T16:28:00.000Z,0
DKEY BANK,0.367735573,1238.729376,9190.262223,35654.00385,2023-04-26T16:28:00.000Z,36773557.29
G999,0.002551235,1236.409949,8146.067933,39991.70728,2023-04-26T16:28:00.000Z,42944716.59
Tigres Fan Token,1.69937108,1231.522874,9075.805727,39741.84913,2023-04-26T16:28:00.000Z,33987421.6
WardenSwap,0.012492944,1230.449376,8624.903822,33453.77203,2023-04-26T16:28:00.000Z,520103.9785
Universal Basic Income,0.000782366,1229.937544,7783.541427,40265.11991,2023-04-26T16:28:00.000Z,19579.00493
Dojo Supercomputer,6.18E-10,1228.042572,8318.182365,33960.20674,2023-04-26T16:28:00.000Z,618253.3978
POP Network Token,4.45E-05,1227.157264,8527.364124,33826.65679,2023-04-26T16:28:00.000Z,71273.37762
SHELTERZ,0.004569892,1223.637496,7766.08806,37156.88854,2023-04-26T16:28:00.000Z,4569892.488
Haki Token,32.99132384,1214.163128,8628.795533,34811.47274,2023-04-26T16:28:00.000Z,329913.2384
Cyber City,0.035998867,1208.280481,8635.880388,34591.38693,2023-04-26T16:28:00.000Z,10799660.21
SpritzMoon Crypto Token,2.55E-05,1205.04889,8922.425172,37722.346,2023-04-26T16:28:00.000Z,0
Crypto Royale,0.004555551,1204.639109,8186.731388,36362.4198,2023-04-26T16:28:00.000Z,0
Grom,0.002740265,1197.889271,7321.284349,39204.73177,2023-04-26T16:28:00.000Z,0
Wrapped Syscoin,0.151651179,1196.806585,7783.510461,38874.24495,2023-04-26T16:28:00.000Z,53354.02551
Verve,0.000578264,1193.763757,8208.080727,38916.01944,2023-04-26T16:28:00.000Z,144565.9679
Dcoin Token,0.001995303,1185.428921,7780.346136,34286.87086,2023-04-26T16:28:00.000Z,0
Meme Street Gang,1.03E-06,1183.142756,8643.062821,35894.22951,2023-04-26T16:28:00.000Z,71301.27037
GaStream,9.38E-05,1174.627074,8932.508305,32768.86744,2023-04-26T16:28:00.000Z,1589095.453
CRODEX,1.843726464,1173.301339,7944.612057,36967.45737,2023-04-26T16:28:00.000Z,184372.6464
Jswap.Finance,0.036493602,1167.054139,8481.111211,31637.82291,2023-04-26T16:28:00.000Z,0
Shila Inu,1.44E-07,1166.300239,8006.302261,37315.10464,2023-04-26T16:28:00.000Z,144010.0467
Serum SER,0.000741551,1162.701281,7746.240183,34606.46087,2023-04-26T16:28:00.000Z,741551.3781
MetalSwap,0.020117714,1157.694858,8079.339334,34854.23507,2023-04-26T16:28:00.000Z,40235427.61
BitcoinCEO,0.00168148,1157.453593,7768.15427,31536.31912,2023-04-26T16:28:00.000Z,35311.08728
Gem Guardian,0.011898861,1156.45141,8292.765088,36526.45814,2023-04-26T16:28:00.000Z,1189886.081
BeatGen NFT,0.012227536,1151.611432,8298.05116,34534.77745,2023-04-26T16:28:00.000Z,366826.0754
Flona,4.12E-09,1147.93862,8002.774108,33827.48599,2023-04-26T16:28:00.000Z,41229.26041
GamiFi.GG,0.000210133,1144.088524,9524.185977,37253.94118,2023-04-26T16:28:00.000Z,210133.0437
BlockRock,0.000770147,1141.647088,8616.176957,33017.64073,2023-04-26T16:28:00.000Z,770146.8975
Copycat Finance,0.006372592,1140.944911,7501.293847,31225.93128,2023-04-26T16:28:00.000Z,0
Network Capital Token,0.025359402,1136.20607,8020.059036,33305.29103,2023-04-26T16:28:00.000Z,25359.40174
Solidex,0.009372264,1133.122837,7851.215719,36289.18536,2023-04-26T16:28:00.000Z,0
Shadowcats,0.06894836,1131.239523,8313.504475,36353.77384,2023-04-26T16:28:00.000Z,68948.36036
PMG Coin,0.000542052,1128.476688,8266.202345,32182.65141,2023-04-26T16:28:00.000Z,1084104.871
CronaSwap,0.000974207,1128.113779,7367.25099,32062.1895,2023-04-26T16:28:00.000Z,0
GPT AI,8.77E-06,1127.373442,8642.297726,31771.52649,2023-04-26T16:28:00.000Z,26316.15568
Defi Connect (new),0.000469274,1124.340402,8318.163558,31433.7534,2023-04-26T16:28:00.000Z,41296.08606
Coinary Token,0.003746662,1121.916758,7406.042375,34496.66728,2023-04-26T16:28:00.000Z,1000510.234
Transhuman Coin,0.000127296,1114.653075,8044.684209,31349.61072,2023-04-26T16:28:00.000Z,891072.7049
AddMeFast,0.008275248,1114.299264,7874.006907,31278.17218,2023-04-26T16:28:00.000Z,82752478.77
Soccer Crypto,0.000138394,1113.509452,7937.188348,34020.26354,2023-04-26T16:28:00.000Z,138394.3898
Doge Inu,7.32E-11,1111.177757,7398.079044,36253.92258,2023-04-26T16:28:00.000Z,73168.31537
NFTBooks,9.62E-08,1110.604692,8506.5135,30890.39865,2023-04-26T16:28:00.000Z,9621607.255
1eco,0.697504921,1107.597939,7581.824433,33193.11797,2023-04-26T16:28:00.000Z,348752460.4
Metarun,0.000337981,1102.317008,7731.043313,34505.85423,2023-04-26T16:28:00.000Z,105672.7263
Shinjarium,6.64E-11,1100.213079,8351.905577,30298.47894,2023-04-26T16:28:00.000Z,66426.39968
Gafa,0.000542714,1098.394533,7303.911433,30423.72247,2023-04-26T16:28:00.000Z,0
Cirrus,0.551353335,1094.62368,8047.550372,35871.95185,2023-04-26T16:28:00.000Z,55135333.51
Cremation Coin,3.08E-07,1092.826718,7969.925058,34098.60509,2023-04-26T16:28:00.000Z,308475.7571
GoldOnSteroids,11.77167049,1090.12835,8392.477186,31603.81164,2023-04-26T16:28:00.000Z,261425.2583
Kilopi,0.000155413,1089.915488,7774.720851,34026.31348,2023-04-26T16:28:00.000Z,177637.3999
FlokiBasedAI,4.05E-05,1088.673283,7336.500935,30059.9743,2023-04-26T16:28:00.000Z,40508.97443
CookieSale,0.019620366,1088.533266,8134.121808,30805.40829,2023-04-26T16:28:00.000Z,1962036.583
Mechanium,0.156653144,1086.895498,6989.147295,33480.54019,2023-04-26T16:28:00.000Z,15665314.42
Bomb Money,2.0724813,1086.813413,6947.748017,30032.49644,2023-04-26T16:28:00.000Z,145075.7635
dForce USD,1.007637095,1081.24948,7317.143976,30590.6564,2023-04-26T16:28:00.000Z,288653826.5
ORIGYN Foundation,0.007999941,1080.221022,6987.707701,29964.46815,2023-04-26T16:28:00.000Z,79999413.06
Shrapnel,72.59638822,1078.353426,7805.018376,33030.65028,2023-04-26T16:28:00.000Z,723423.0086
Simbcoin Swap,0.001256827,1072.535306,7216.318839,32010.60317,2023-04-26T16:28:00.000Z,0
Inu Inu,1.49E-10,1070.452222,7598.33716,34894.82472,2023-04-26T16:28:00.000Z,70017.14504
KumaDex Token,0.000675639,1066.089432,6805.568981,32112.9681,2023-04-26T16:28:00.000Z,247760.5335
Synaptic AI,0.003528914,1063.299146,8093.807729,32585.26792,2023-04-26T16:28:00.000Z,352891.4421
CoShi Inu,6.17E-10,1062.63587,8060.892848,30027.27296,2023-04-26T16:28:00.000Z,0
Vigorus,0.000124658,1056.376552,7482.946198,32026.74947,2023-04-26T16:28:00.000Z,0
Artificial Intelligence,3.96E-07,1053.970476,7384.358857,28940.06407,2023-04-26T16:28:00.000Z,396239.9168
FRZSwap,3.42E-06,1053.397297,7619.291774,29545.61606,2023-04-26T16:28:00.000Z,33325.9345
Zugacoin,0.039342758,1046.609365,6751.404493,30199.60595,2023-04-26T16:28:00.000Z,0
QuestFi,7.22E-05,1038.158287,7971.245731,32641.14122,2023-04-26T16:28:00.000Z,3611.223376
Mops,9.32E-08,1036.417086,6651.990063,31001.36326,2023-04-26T16:28:00.000Z,93160.90824
JD Coin,0.021264682,1034.934944,6132.945279,34012.87146,2023-04-26T16:28:00.000Z,1786233.291
Arora,0.010735172,1033.805696,7505.182389,28302.1302,2023-04-26T16:28:00.000Z,1073517.241
Merchant Token,0.037832981,1031.226912,7566.666814,30725.29325,2023-04-26T16:28:00.000Z,3499550.709
Chihiro Inu,3.02E-13,1029.185629,7767.973978,32077.17277,2023-04-26T16:28:00.000Z,302032.5431
HITOP,0.000134781,1028.629711,7221.594461,31488.61076,2023-04-26T16:28:00.000Z,673906.825
pTokens BTC,23633.06331,1027.192259,6785.643313,28681.7084,2023-04-26T16:28:00.000Z,4.96294E+11
BrightyPad,7.45E-05,1026.938484,6699.839694,28663.3244,2023-04-26T16:28:00.000Z,37236.88669
Telefy,0.001000097,1025.123592,7796.647511,29682.6205,2023-04-26T16:28:00.000Z,600058.0466
RUN TOGETHER,0.012397351,1024.057778,7246.919502,28740.75071,2023-04-26T16:28:00.000Z,3099337.783
Clavell Inu,2.65E-06,1023.640707,7217.060554,30974.94759,2023-04-26T16:28:00.000Z,265206.1157
Spot,1.133757691,1022.000991,6900.387074,31418.99933,2023-04-26T16:28:00.000Z,0
Nero,1.10E-06,1016.140898,7724.205873,33129.12406,2023-04-26T16:28:00.000Z,110313.8463
Dosa,0.000163858,1015.931008,7413.471977,31286.22833,2023-04-26T16:28:00.000Z,163857.7404
Chikn Fert,0.001497989,1015.469816,6835.575025,27800.38629,2023-04-26T16:28:00.000Z,0
Catcoin BSC,2.22E-13,1012.823433,7200.566435,31946.40983,2023-04-26T16:28:00.000Z,46741.94599
Dogecoin 2.0,0.002080049,1012.003376,7417.33018,33320.89348,2023-04-26T16:28:00.000Z,0
Monster,0.023508431,1010.884435,7261.031848,30765.16058,2023-04-26T16:28:00.000Z,23508.43075
Rottoken,7.51E-06,1010.654269,7080.063789,30169.28511,2023-04-26T16:28:00.000Z,751291.032
Lumi Credits,0.005964381,1007.957072,7585.226811,28897.70891,2023-04-26T16:28:00.000Z,0
Vetter Token,0.000701179,1007.645395,7599.839365,30693.20453,2023-04-26T16:28:00.000Z,2804716.066
Celo Brazilian Real,0.196980738,1007.420678,7722.132885,30523.86912,2023-04-26T16:28:00.000Z,0
Kabosu,2.36E-09,1006.63447,7012.061268,29424.16109,2023-04-26T16:28:00.000Z,0
DoKEN,7.34E-08,991.1365156,6898.238438,27463.43443,2023-04-26T16:28:00.000Z,73436.37491
Dot Dot Finance,0.00112838,987.6133902,7379.283191,29465.90957,2023-04-26T16:28:00.000Z,26393.36951
Kassandra,0.229525177,987.300215,6484.261776,30413.10963,2023-04-26T16:28:00.000Z,2295251.77
CantoBonk,0.00011012,986.6828935,7549.109277,29695.52022,2023-04-26T16:28:00.000Z,110119.9251
Ordinal BTC,0.00826156,985.247612,6928.091713,32469.77339,2023-04-26T16:28:00.000Z,173492.763
Novatoken,0.001715401,979.3563311,7143.965002,28338.41131,2023-04-26T16:28:00.000Z,0.00172386
